# reporter: v18 (2026-09-18); filters: subbench=syntax, version=0.1, since=2026-09-01T00:00:00Z, until=2026-09-21T10:30:00Z, testee=libpcre2_10.46_interp-caps-simdna, testee=libpcre2_10.46_jit-caps-simdna, testee=pcrec_d34c9131_auto-caps-simdna, testee=pcrec_d34c9131_auto-nocaps-simdna, testee=pcrec_d34c9131_vm-caps-simdna, testee=pcrec_d34c9131_vm-in-caps-simdna, testee=pcrec_25b1984f_auto-caps-simdna, testee=pcrec_25b1984f_auto-nocaps-simdna, testee=pcrec_25b1984f_vm-caps-simdna, testee=pcrec_25b1984f_vm-in-caps-simdna; source: store/index.tsv (10 record(s) matching this query); records: 10; excluded_invalid: 0; superseded: 0; newer_not_measured: 0; subbench_versions: syntax@0.1; machines: budu-ryzen1600; schema_versions: 1.5,1.6; grain: subject; single_subject_regimes: ; include_unmeasured: False; include_scratch: False; all_records: False; x13_rules: v1.4 X13 (pre-flight + trial agreement) on 10; mixed_x13: False; include_provenance: False; worst_other_core_busy: 64.93% (pcrec_25b1984f_vm-caps-simdna / esc-tab / large-subject-throughput); floor_pattern: floor
section	pattern	subject_or_na	regime_or_na	form	fact	testee	status	tier	rank_or_na	metric	value	n	pass_rate	n_gave_up	n_wrong	gave_up_summary	delta_verdict
record						syntax@0.1__libpcre2_10.46_interp-caps-simdna__budu-ryzen1600__20260907T003211Z				agreement	agree (0 of 282 groups; 0 of 8256 rows; 9 unjudged; k=1.5, 2/3; 5 trials)						
record						syntax@0.1__libpcre2_10.46_jit-caps-simdna__budu-ryzen1600__20260907T012625Z				agreement	agree (0 of 282 groups; 0 of 8256 rows; 9 unjudged; k=1.5, 2/3; 5 trials)						
record						syntax@0.1__pcrec_25b1984f_auto-caps-simdna__budu-ryzen1600__20260921T072911Z				agreement	agree (0 of 245 groups; 0 of 7168 rows; 11 unjudged; k=1.5, 2/3; 5 trials)						
record						syntax@0.1__pcrec_25b1984f_auto-nocaps-simdna__budu-ryzen1600__20260921T080827Z				agreement	agree (0 of 245 groups; 0 of 7168 rows; 11 unjudged; k=1.5, 2/3; 5 trials)						
record						syntax@0.1__pcrec_25b1984f_vm-caps-simdna__budu-ryzen1600__20260921T084716Z				agreement	agree (0 of 245 groups; 0 of 7168 rows; 11 unjudged; k=1.5, 2/3; 5 trials)						
record						syntax@0.1__pcrec_25b1984f_vm-in-caps-simdna__budu-ryzen1600__20260921T093029Z				agreement	agree (0 of 245 groups; 22 of 7168 rows; 11 unjudged; k=1.5, 2/3; 5 trials)						
record						syntax@0.1__pcrec_d34c9131_auto-caps-simdna__budu-ryzen1600__20260907T020654Z				agreement	agree (0 of 239 groups; 0 of 6994 rows; 11 unjudged; k=1.5, 2/3; 5 trials)						
record						syntax@0.1__pcrec_d34c9131_auto-nocaps-simdna__budu-ryzen1600__20260907T024658Z				agreement	agree (0 of 239 groups; 0 of 6994 rows; 11 unjudged; k=1.5, 2/3; 5 trials)						
record						syntax@0.1__pcrec_d34c9131_vm-caps-simdna__budu-ryzen1600__20260907T032217Z				agreement	agree (0 of 239 groups; 2 of 6994 rows; 11 unjudged; k=1.5, 2/3; 5 trials)						
record						syntax@0.1__pcrec_d34c9131_vm-in-caps-simdna__budu-ryzen1600__20260907T040605Z				agreement	agree (0 of 239 groups; 14 of 6994 rows; 11 unjudged; k=1.5, 2/3; 5 trials)						
baseline	alt-nested	f-aaab	match-compliance			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)	
rank	alt-nested	f-aaab	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-in-caps-simdna	measured	pinned	1	median_ns	5.903686	5	1.0000	0	0		
rank	alt-nested	f-aaab	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	2	median_ns	6.050599	5	1.0000	0	0		
rank	alt-nested	f-aaab	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_vm-caps-simdna	measured	pinned	3	median_ns	6.492823	5	1.0000	0	0		
rank	alt-nested	f-aaab	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_vm-caps-simdna	measured	pinned	4	median_ns	6.493437	5	1.0000	0	0		
rank	alt-nested	f-aaab	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-nocaps-simdna	measured	pinned	5	median_ns	10.535575	5	1.0000	0	0		
rank	alt-nested	f-aaab	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-caps-simdna	measured	pinned	6	median_ns	10.570473	5	1.0000	0	0		
rank	alt-nested	f-aaab	match-compliance	whole-subject	separate artifact	pcrec_25b1984f_auto-caps-simdna	measured	pinned	7	median_ns	10.599560	5	1.0000	0	0		
rank	alt-nested	f-aaab	match-compliance	whole-subject	separate artifact	pcrec_d34c9131_auto-nocaps-simdna	measured	pinned	8	median_ns	10.604276	5	1.0000	0	0		
rank	alt-nested	f-aaab	match-compliance	plain	same program	libpcre2_10.46_interp-caps-simdna	measured	pinned	9	median_ns	29.105615	5	1.0000	0	0		
rank	alt-nested	f-aaab	match-compliance	plain	same program	libpcre2_10.46_jit-caps-simdna	measured	pinned	10	median_ns	29.265894	5	1.0000	0	0		
baseline	alt-nested	f-aaab	short-subject-search			libpcre2_10.46_interp-caps-simdna				baseline_identity	interp					libpcre2_10.46_interp-caps-simdna (interp, present in this group)	
rank	alt-nested	f-aaab	short-subject-search	plain	same program	pcrec_d34c9131_vm-in-caps-simdna	measured	pinned	1	median_ns	7.379060	5	1.0000	0	0		
